SiteSource	ItemID	ManufacturerID	ManufacturerCode	ManufacturerName	ProductID	ProductName	ProductDescription	ManufacturerItemCode	ItemDescription	ImageFileName	ItemImageURL	NDCItemCode	PKG	UnitPrice	QuantityOnHand	PriceDescription	Availability	PrimaryCategoryID	PrimaryCategoryName	SecondaryCategoryID	SecondaryCategoryName	CategoryID	CategoryName	IsRX	IsTBD
AIM	10343055	397	334	Hillrom	10039459	WELCH ALLYN TRIMLINE™ TWO PIECE REUSABLE BP CUFFS		2703	Balanced BP Cuff Bladder (Bladder Only), Size 11 Adult, Reusable, 2-Tubes (10"), Female Luer-Slip (1391) Connectors (US Only)			WEL 2703	ea	16.5400	0		14-21 Days	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	257	Bp Replacement Parts	N	N
AIM	10238851	89	10000446	Medtronic/Minimally Invasive Therapies Group	10020332	MEDTRONIC SURGIPRO™ II - SURGIPRO™ MONOFILAMENT POLYPROPYLENE SUTURES	SURGIPRO™ sutures (clear or pigmented) are inert, nonabsorbable, sterile sutures composed of an isotactic, crystalline stereoisomer of polypropylene and contain polyethylene. The suture is pigmented blue to enhance visibility. The advanced extrusion process of the polypropylene molecule gives the suture: Uniform diameter; Maximum flexibility of the strand; Excellent security with snug and flattened knots; Minimal memory and reduced "pig-tailing"; Consistent knotting strength. Indicated for use in general soft tissue approximation and/or ligation, including use in cardiovascular, ophthalmic and neurological surgery.	VP628	Suture, Taper Point, Size 7-0, Blue, 18", Needle MV-175-8, 3/8 Circle, 3 dz/bx (Continental US Only)			USS VP628	bx	2612.3000	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10180891	249	10000133	MJM International Corp.	10009174	MJM BEDSIDE SHOWER/COMMODE CHAIRS & HOME CARE ITEMS	Deluxe elongated open front commode seats enhance patient comfort. Commode pail covers entire underside of seat to help prevent splashing and spillage.	190-TSF-F	Toilet Safety Frame, Fixed Height, Deluxe Elongated Open Front Commode Seat				ea	88.9000	0		Mfr. Direct	4	Extended Care/Home Health	40	Bath/Shower Aids	454	Commode Chairs	N	N
AIM	10240231	88	10000398	Medtronic/Minimally Invasive Therapies (MIT)	10020327	MEDTRONIC MONOSOF™ DERMALON™ MONOFILAMENT NYLON SUTURES	MONOSOF™ monofilament nylon sutures are inert, nonabsorbable sterile surgical sutures composed of the long-chain aliphatic polymers Nylon 6 and Nylon 6.6. The advanced extrusion process of the nylon molecule gives the suture: Uniform diameter; Maximum flexibility of the strand; Excellent security with snug and flattened knots; Minimal memory; Excellent and consistent knotting strength. MONOSOF™ monofilament nylon sutures are indicated for use in general soft tissue approximation and/or ligation, including use in cardiovascular, ophthalmic and neurological surgery.	SN3965	Suture, Conventional Cutting, Size 5-0, Black, 18", Needle PC-11, 3/8 Circle, 1 dz/bx (Continental US Only)			USS SN3965	bx	157.2700	4		Stock Item	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10371362	860	10001036	Vyaire Medical, Inc.	10035345	VYAIRE MEDICAL OXYGEN MASKS		001212U	Non-Rebreather Mask, High-Concentration, with 7 ft Crush-Resistant U/Connect-It O2 Tubing, Adult, Under the Chin Style, 50/cs (Continental US Only)			CRF 001212U	cs	66.1600	0		14-21 Days	17	Respiratory & Oxygen	143	Oxygen 	827	Masks	N	N
AIM	10372639	413	10000572	Luxor	10039632	LUXOR STACKABLE STORAGE BINS & UNITS		MBS-STR-22-24S	Storage Bin Cabinet, 4 Stacked Modules, Holds 24 small bins (3" or 6" Deep), Overall dimensions (single module): 27” x 20” x 8” (DROP SHIP ONLY)			LUX MBS-STR-22-24S	ea	819.8800	0		Drop Ship Only	10	Equipment & Furniture	100	Miscellaneous	681	Bins/Containers	N	N
AIM	10191483	91	10000178	Crosstex International	10021606	CROSSTEX ULTRA FOGFREE™ EARLOOP MASK WITH SHIELD	Fluid resistant outer and white inner layers. Unique No-Fog barrier on inner and outer layers. Optically clear, distortion free wrap around shield. Earloop mask. PFE = 98% at 0.1 micron.	GCPW	ASTM Level 3 Mask, Splash Shield, Latex Free (LF), Blue, 25/bx, 4 bx/ctn	i22069.jpg	https://secure.ndc-inc.com/AIMImage/i22069.jpg	CRO GCPW	ctn	131.5000	5		Stock Item	15	Protective Apparel 	132	Apparel	753	Masks	N	N
AIM	10358625	203	269	Kimberly-Clark Consumer	10027815	KIMBERLY-CLARK PULL-UPS® LEARNING DESIGN TRAINING PANTS		45127	Training Pants, 3T-4T, Girls Giga Pack, 66/pk, 1 pk/cs	v23180.jpg	https://secure.ndc-inc.com/AIMImage/iv23180.jpg	KIM 45127	cs	31.3000	0		14-21 Days	13	Patient Care & Exam Room Supplies	123	Child/Infant Items	768	Diapers	N	N
AIM	10289794	563	10000701	BSN Medical/Jobst	10033563	BSN MEDICAL SPECIALIST® PLASTER BANDAGES & SPLINTS		7368	Bandage, Extra Fast Setting, 6" x 3 yds, 4 dz/cs			BSN 7368	cs	253.8600	6		Stock Item	12	Orthopedic & Physical Therapy	112	Casting Products	727	Casting Tapes/Splints	N	N
AIM	10297721	147	10000455	First Aid Only/Acme United Corporation	10034218	FIRST AID ONLY/ACME UNITED BUGX INSECT REPELLENT	Insect repellent is long lasting, non-greasy, non-staining, water and sweat resistant.  The wipes contain 30% DEET - effective 7+ hours protection against:  mosquitoes, ticks, chiggers, fleas, gnats, red bugs, no-see-ums, sand fleas, biting flies, deer flies, stable flies, and black flies. The BugX FREE products are all-natural, DEET FREE insect repellents.	18-810	BugX DEET FREE Insect Repellent Wipes, 100/bx (DROP SHIP ONLY - $150 Minimum Order)	v15883.jpg	https://secure.ndc-inc.com/AIMImage/iv15883.jpg	FAO 18-810	bx	60.8000	0		Drop Ship Only	14	Pharmaceuticals/OTC	128	OTC	803	Miscellaneous OTC	N	N
AIM	10012301	116	105	DJO, LLC	10001551	PROCARE CLINIC RETENTION SUPPORT WITH COMPRESSION STRAPS	Foam/pile, with 9" panel elastic construction and double side-pull elastic compression straps. Two sizes. Accommodates ComfortFORM™ moldable insert #79-89120. Ideal for providing support and compression for strains, sprains of the low back and abdominal area	79-89241	Large/ X-Large (40"-54") Retention Support	i04031.jpg	https://secure.ndc-inc.com/AIMImage/i04031.jpg		ea	19.0100	0		Mfr. Direct	12	Orthopedic & Physical Therapy	115	Soft Goods	742	Compression	N	N
AIM	10091197	248	88	Integra Miltex	10007056	MILTEX POTTS-SMITH DRESSING FORCEPS	Serrated.	6-154	Dressing Forceps, 7"	i16690.jpg	https://secure.ndc-inc.com/AIMImage/i16690.jpg		ea	36.1000	0		Mfr. Direct	7	Instruments	73	General Surgery	556	Forceps	N	N
AIM	10218657	195	10000533	Johnson & Johnson Oral Health Products	10009910	J&J LISTERINE®		42834	Listerine® Zero™ Mouthwash, Clean Mint, 1.5 Liter, 6/cs (Continental US+HI Only)	v11618.jpg	https://secure.ndc-inc.com/AIMImage/iv11618.jpg	JJC 42834	cs	39.8900	25		Stock Item	13	Patient Care & Exam Room Supplies	122	Personal Care Items	797	Oral Care	N	N
AIM	10353698	530	10000685	Cytiva	10028310	CYTIVA CELLULOSE FILTER PAPERS	Whatman filter papers are world-renowned as the standard for laboratory filtration and are associated with quality, reliability and customer service. Manufactured from high-quality cotton linters, which have been treated to achieve a minimum alpha cellulose contact of 98%. Used for general filtration and exhibit particle retention levels down to 2.5 µm. Used in qualitative analytical techniques to determine and identify materials. Offers a wide choice of retention/flow rate combinations to suit numerous laboratory applications. The different groups of cellulose filters offer increasing degrees of purity, hardness and chemical resistance. Prepleated filters are also available, which give improved flow rate and increased loading capacity compared to equivalent flat filters.	1113-500	Filter Circles, 500mm, GR 113, Qualitative, Wet-Strengthened, 100/pk	v20730.jpg	https://secure.ndc-inc.com/AIMImage/iv20730.jpg	GBS 1113-500	pk	382.7400	0		14-21 Days	9	Lab Equipment & Accessories	1059	Filter Papers & Membranes	1029	Cellulose Filters	N	N
AIM	10290365	448	10000598	BR Surgical, LLC	10024290	BR SURGICAL LIGHT SOURCES		BR900-7400	Portable LED Light Source, Wolf Port, Optomic OP-LS5, Includes Rechargeable Battery & Charger				ea	733.2500	0		Mfr. Direct	1	Diagnostic Instruments	27	Illuminators	251	Miscellaneous 	N	N
AIM	10331848	530	10000685	Cytiva	10028329	CYTIVA SYRINGE FILTERS	A comprehensive range of disposable syringe filter devices designed to provide fast and efficient filtration of aqueous and organic solutions. They are made with a wide variety of membrane filters with a polypropylene or polycarbonate housing using the most advanced methods and design features available today. Suitable for numerous applications in pharmaceutical, environmental, biotechnology, food/beverage and agricultural testing laboratories Heat sealed without the use of glues or sealants.	10463113	Whatman Protein Prep Syringe Filter for AKTA TM, 13mm, .45 um, 150/pk			GBS 10463113	pk	314.3600	0		14-21 Days	9	Lab Equipment & Accessories	1060	Filtration Devices	1036	Syringe Filters	N	N
AIM	10242768	236	10000231	MediPurpose	10028358	MEDIPURPOSE MEDIPLUS-COMFORT FOAM BORDER AG DRESSING	An island dressing on a polyurethane adhesive border to allow fixation without secondary dressing or fixation tape. The dressings consist of absorbent polyurethane foam sandwiched between another layer of breathable, polyurethane film with adhesive along the borders, and wound-contacting polyethylene net containing silver metal ions (Ag+). These three layers are laminated together to produce a soft, flexible and conformable wound dressing. The outside film acts as a bacterial barrier, and the silver inhibits microbial growth in the dressing, which helps to prevent colonization. Silver is added to the dressing to prevent bacterial growth within the dressing. This product contains 79 ppm of elemental silver bound within the wound dressing. Dressings provide physical separation between the wound and external environments to assist in preventing bacterial contamination of the wound. Soft, breathable outside film provides moisture vapor transmission from the foam layer for exudates management. Absorbent and conformable pad. Low-allergy gelatin-free adhesive. Wound contact layer is laminated PE net, preventing sticking to wounds. Individually packed in peel pouch and ETO sterilized.	MP2020PFCAG	Foam Border AG Dressing, 8" x 8" (20cm x 20cm), 3/bx			MDP MP2020PFCAG	bx	22.3500	0		14-21 Days	19	Skin And Wound Care	159	Dressings	955	Foam	N	N
AIM	10249053	126	10000058	Dynarex Corporation	10029387	DYNAREX CLOSED CIRCUIT FOLEY CATHETER TRAYS		5004	Closed Circuit Foley Catheter Tray, 12FR, Sterile, 10/cs (Products cannot be sold on Amazon.com or any other 3rd party site)				cs	46.0000	0		Mfr. Direct	22	Urology	196	Catheter Trays/Kits	989	Insertion	N	N
AIM	10254836	703	10000860	Pepper Medical, Inc.	10030146	PEPPER MEDICAL TRACHEOSTOMY NECKBANDS		403	Ventilator Anti-Disconnect, Adult, VentStraps®, 10/bx				bx	79.0000	0		Mfr. Direct	21	Surgery/Minor Procedure	192	Tubes/Airways	933	Tracheostomy	N	N
AIM	10273867	107	247	Integra LifeSciences, Corp	10031245	INTEGRA LIFESCIENCES TOTAL CONTACT CAST SYSTEM		TCC2PFC045	Plaster Bandage, 4" x 5 yds, 72/cs			DER TCC2PFC045	cs	72.7000	0		14-21 Days	12	Orthopedic & Physical Therapy	112	Casting Products	727	Casting Tapes/Splints	N	N
AIM	10286257	191	261	Cardinal Health	10032384	CARDINAL HEALTH DL DISPOSABLE DIRECT CONNECT TELEMETRY	Single patient use (disposable) from patient to monitor. Provides better electrode attachment. Push button design for electrode attachment. Fully shielded system. Peelable ribbon design. Lightweight. Standardized connection. Easy-to-read labeling. Unique product color - Pink.	33111	Chest Leads (V-Leads), 10/bx, 100 bx/cs (Continental US Only)			KEN 33111	cs	2167.1200	0		14-21 Days	1	Diagnostic Instruments	25	Cardiology	236	Miscellaneous Supplies	N	N
AIM	10337098	991	10001161	Convatec	10038500	CONVATEC AQUACEL® DRESSINGS		420637	Foam Dressing, Non-Adhesive, Rectangle, 6" x 8", 5/bx (Continental US Only)			CVT 420637	bx	78.9400	0		14-21 Days	19	Skin And Wound Care	159	Dressings	958	Silver	N	N
AIM	10367684	836	10001009	DermaRite Industries, LLC	10041749	DERMARITE STERILE BORDERED GAUZE DRESSING WITH ADHESIVE BORDER	Sterile and individually packaged.  Sterile Bordered Gauze is an absorptive dressing consisting of three layers: low adherent layer protects the wound surface, absorbent gauze layer absorbs exudate, and a non-woven adhesive tape holds the dressing in place and maintains a moist wound environment.  Soft and flexible.  Easily conforms to difficult to dress wound sites.  Gentle on skin.  Ideal for daily use as a primary or secondary dressing.	00262E	Wound Dressing, Gauze with Adhesvie Border, Sterile, 4" x 4", 25/bx			DEM 00262E	bx	12.1200	0		14-21 Days	19	Skin And Wound Care	157	Gauze Pads	960	Sterile	N	N
AIM	10011985	116	105	DJO, LLC	10001496	PROCARE CLINIC KNEE SLEEVE	1/8" single-sided nylon neoprene with contoured design for controlled, uniform compression. 10" length. Ideal for general compression and support.	79-82615	Open Knee Sleeve, Medium 18"-20½"	i04029.jpg	https://secure.ndc-inc.com/AIMImage/i04029.jpg		ea	6.7100	0		Mfr. Direct	12	Orthopedic & Physical Therapy	115	Soft Goods	739	Lower Extremities	N	N
AIM	10100084	142	243	Ethicon - Suture	10008973	ETHICON SURGICAL GUT SUTURE - CHROMIC	An absorbable, sterile surgical suture composed of purified connective tissue (mostly collagen) derived from either the serosal layer of beef (bovine) or the submucosal fibrous layer of sheep (ovine) intestines. Surgical gut sutures are available in plain or chromic. Chromic gut is processed to proved greater resistance to absorption. Surgical gut is packaged in tubing fluid. Blue dyed chromic gut suture is also available. Surgical gut suture meets all requirements established by the U.S. Pharmacopeia (U.S.P) for absorbable surgical sutures.	L112G	Suture, Ligapak Ligating Reel, Size 3-0, 54", 1 dz/bx (Continental US Only)	i71698.jpg	https://secure.ndc-inc.com/AIMImage/i71698.jpg	ETH L112G	bx	150.1200	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10343808	88	10000398	Medtronic/Minimally Invasive Therapies (MIT)	10018886	MEDTRONIC SHILEY® TRACHEOSTOMY TUBES	The leading brand of disposable tracheostomy tubes. Includes a full range of adult, pediatric and neonatal tracheostomy tubes as well as speaking valves, tracheostomy tube holders and custom tracheostomy tube services.	4.5PCF	Tracheostomy Tube, Size 4.5 Pediatric with TaperGuard™ Cuff, 4.5mm I.D. x 6.7mm O.D. x 42mm L, 1/ea (Continental US Only)			MAL 4.5PCF	ea	106.1300	0		14-21 Days	21	Surgery/Minor Procedure	192	Tubes/Airways	933	Tracheostomy	N	N
AIM	10284633	792	10000958	Medegen Medical Products, LLC	10023767	MEDEGEN LAUNDRY & LINEN BAGS		X2030	Laundry Bag, 40" x 47", Blue/ Printed, 1.2 mil, 100 rl/cs			MDG X2030	cs	27.7500	0		14-21 Days	5	Housekeeping And Janitorial Products	52	Can Liners/bags	502	Linen	N	N
AIM	10317104	915	10001086	Quantum Medical	10036547	QUANTUM MEDICAL ECONOMY SHELF BINS		QSB101CL	Shelf Bin, 11 5/8" x 4 1/8" x 4", Clear, 36/ctn (DROP SHIP ONLY)			QTM QSB101CL	ctn	84.1100	0		Drop Ship Only	10	Equipment & Furniture	96	Cabinetry	649	Miscellaneous storage	N	N
AIM	10323497	91	10000178	Crosstex International	10037202	CROSSTEX SAFE-FLO® SALIVA EJECTOR	The SAFE-FLO® Saliva Ejector is made up of a flexible aspirator tip and a built in one-way check valve. The unique design (saliva ejector with the valve), prevents back flow from the suction line into the patient's mouth during dental procedures, reducing the chance of cross contamination	M1000WHBU	SAFE-FLO® Saliva Ejector, White, 100 pieces/bg	v13069.jpg	https://secure.ndc-inc.com/AIMImage/iv13069.jpg	CRO M1000WHBU	bg	31.6500	0		Stock Item	24	Dental Merchandise	217	Infection Control Products	350	Evacuation	N	N
AIM	10336065	143	244	Exel Corporation	10002208	EXEL LUER SLIP SYRINGES	Latex free.	26288	Syringe, Luer Slip, 20-25cc, with Cap, Amber, 50/bx, 10 bx/cs (Temporarily Unavailable for Sale into Canada – Heal Canada Licensing for EXEL products are currently inactive – ETA 7/1/23 for updated Licensing.)			EXE 26288	cs	122.2800	0		14-21 Days	11	Needles & Syringes	108	Syringes	711	Standard	N	N
AIM	10141455	122	10000117	Dukal Corporation	10014342	DUKAL TECH-MED SUNDRY JARS		4011	Clear Plastic Sundry Jars, Blue Imprint, Plastic Lids, 6½"H x 4¼"Dia, 5/cs	i08665.jpg	https://secure.ndc-inc.com/AIMImage/i08665.jpg	TEC 4011	cs	19.4300	55		Stock Item	13	Patient Care & Exam Room Supplies	119	Exam Room Supplies	788	Sundry Jars/Storage Containers	N	N
AIM	10207328	191	261	Cardinal Health	10023421	CARDINAL HEALTH FILAC 3000 THERMOMETER	Accuracy: direct mode 0.1°C; standard prediction mode 0.1°C; quick prediction mode (oral only) 0.3°C. Rapid response time: standard mode 6-10 second oral; 10-15 second axillary/rectal; quick mode 3-4 second oral; 10-15 second axillary /rectal. No assembly required, intuitive icons, and progress bar allows for ease of use. Temperature measurement status indication. Intuitive, contributes to ease of use. Alternates celsius/fahrenheit scale to customize temperature read outs to follow facility protocol. A "beep" allows facility to recognize that the temperature is completed. Color coded isolation chambers with matching probes helps keep probe covers and probes together for aiding in infection control. Auto on turns on when the probe is withdrawn from probe well. Auto off conserves battery life. Allows history of patients last temperature. Convenient for pulse monitoring. Lower preheat temperature option. Provides quicker accurate readings for post OR patients: 12-15 seconds oral; 15-20 seconds axillary/rectal. Electronic anti theft and locking base protects investment. Deters casual theft by disabling the thermometer after a preset number of temperatures have been taken. Easy to read with black light.	504037	Thermometer, Filac 3000, Rectal Complete, 9 ft. (Continental US Only)	i67104.jpg	https://secure.ndc-inc.com/AIMImage/i67104.jpg	KEN 504037	ea	282.4000	3		Stock Item	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	260	Thermometers	N	N
AIM	10209103	448	10000598	BR Surgical, LLC	10024217	BR SURGICAL FLEXIBLE BIOPSY SPOON		BR980-7014-005	Flexible Biopsy Spoon, Double-Action, 5FR x 40cm	i85390.jpg	https://secure.ndc-inc.com/AIMImage/i85390.jpg		ea	515.3600	0		Mfr. Direct	7	Instruments	73	General Surgery	552	General/Miscellaneous	N	N
AIM	10340124	397	334	Hillrom	10036101	WELCH ALLYN CONNEX® VITAL SIGNS MONITOR 6700 SERIES		106546	Accessories: Service Kit, 9" LCD Display (US Only)			WEL 106546	ea	853.5800	0		14-21 Days	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	269	Vital Signs Monitors	N	N
AIM	10181656	191	261	Cardinal Health	10019912	CARDINAL HEALTH DOVER™ SILICONE LATEX FOLEY CATHETERS	Non-reactive, non-adhering bonded silicone surface. Color-coded inflation valve accepts luer slip syringes. Packaged in an outer peel-back pouch and an easy-to-open inner sheath. Silicone elastomer coating provides a barrier between the latex catheter shaft and the patients urethra increasing biocompatibility.	8887688201	Foley Catheter, 5cc Balloon, 3-Way,  20FR, 16"L, 10/ctn (Continental US Only)			KEN 8887688201	ctn	66.1600	0		14-21 Days	22	Urology	195	Catheters	986	Foley	N	N
